duration,director_facebook_likes,actor_1_facebook_likes,gross,num_voted_users,facenumber_in_poster,budget,title_year,imdb_score,aspect_ratio,movie_facebook_likes,other_actors_facebook_likes,imdb_binned_score,critic_review_ratio,content_rating_G,content_rating_GP,content_rating_M,content_rating_NC-17,content_rating_Not Rated,content_rating_PG,content_rating_PG-13,content_rating_Passed,content_rating_R,content_rating_TV-14,content_rating_TV-G,content_rating_TV-PG,content_rating_Unrated,content_rating_X
93.0,35.0,851.0,216366733.0,119213,0.0,145000000.0,2012.0,6.9,1.85,17000,1206.0,3,1.37012987012987,0,0,0,0,0,1,0,0,0,0,0,0,0,0
133.0,93.0,769.0,160201106.0,169914,0.0,142000000.0,2002.0,6.1,2.35,0,1512.0,3,0.22278481012658227,0,0,0,0,0,0,1,0,0,0,0,0,0,0
116.0,176.0,783.0,118099659.0,69757,4.0,144000000.0,2016.0,5.5,2.35,62000,692.0,2,0.3831544178364988,0,0,0,0,0,0,1,0,0,0,0,0,0,0
153.0,0.0,13000.0,201573391.0,322395,0.0,140000000.0,1998.0,6.6,2.35,11000,12537.0,3,0.1426131511528608,0,0,0,0,0,0,1,0,0,0,0,0,0,0
88.0,188.0,10000.0,190418803.0,270207,2.0,140000000.0,2002.0,6.1,1.85,2000,3826.0,3,0.3432343234323432,0,0,0,0,0,0,1,0,0,0,0,0,0,0
115.0,0.0,18000.0,82161969.0,142440,1.0,150000000.0,2007.0,6.3,2.35,3000,12964.0,3,0.5683168316831683,0,0,0,0,0,0,1,0,0,0,0,0,0,0
95.0,5.0,24000.0,143523463.0,64322,0.0,145000000.0,2016.0,7.2,2.35,24000,11967.0,3,1.4482758620689655,0,0,0,0,0,1,0,0,0,0,0,0,0,0
133.0,663.0,10000.0,209364921.0,365104,3.0,145000000.0,2011.0,7.4,2.35,35000,10690.0,3,0.84375,0,0,0,0,0,0,1,0,0,0,0,0,0,0
97.0,52.0,20000.0,103400692.0,123553,0.0,145000000.0,2012.0,7.3,1.85,25000,476.0,3,1.471264367816092,0,0,0,0,0,1,0,0,0,0,0,0,0,0
90.0,23.0,957.0,110332737.0,110788,1.0,100000000.0,2005.0,6.1,2.35,2000,783.0,3,0.5232558139534884,0,0,0,0,0,0,1,0,0,0,0,0,0,0
154.0,380.0,10000.0,111110575.0,317166,1.0,140000000.0,2003.0,7.7,2.35,0,1401.0,3,0.20474137931034483,0,0,0,0,0,0,0,0,1,0,0,0,0,0
150.0,0.0,23000.0,65007045.0,128682,0.0,140000000.0,2014.0,6.1,2.35,51000,1641.0,3,0.4779299847792998,0,0,0,0,0,0,1,0,0,0,0,0,0,0
127.0,14000.0,26000.0,257704099.0,504419,0.0,150000000.0,2009.0,8.0,2.35,19000,12981.0,3,0.33226427196921104,0,0,0,0,0,0,1,0,0,0,0,0,0,0
121.0,0.0,24000.0,403706375.0,544665,0.0,139000000.0,2002.0,7.3,1.85,5000,15000.0,3,0.14463220675944333,0,0,0,0,0,0,1,0,0,0,0,0,0,0
102.0,255.0,18000.0,176997107.0,221128,5.0,145000000.0,2014.0,7.9,2.35,46000,3953.0,3,0.8513119533527697,0,0,0,0,0,1,0,0,0,0,0,0,0,0
126.0,295.0,18000.0,31141074.0,51892,4.0,140000000.0,2016.0,5.5,2.35,24000,1218.0,2,0.673992673992674,0,0,0,0,0,0,1,0,0,0,0,0,0,0
121.0,357.0,820.0,31704416.0,45455,0.0,135000000.0,2005.0,5.0,2.35,0,1433.0,2,0.37371134020618557,0,0,0,0,0,0,1,0,0,0,0,0,0,0
215.0,0.0,986.0,107503316.0,392474,1.0,130000000.0,2009.0,7.7,2.35,18000,1158.0,3,0.36696501220504474,0,0,0,0,0,0,0,0,1,0,0,0,0,0
127.0,503.0,5000.0,129734803.0,127497,2.0,140000000.0,1998.0,6.6,2.35,0,899.0,3,0.4912891986062718,0,0,0,0,0,0,0,0,1,0,0,0,0,0
138.0,0.0,820.0,132122995.0,212106,0.0,137000000.0,2003.0,5.7,1.85,0,558.0,2,0.1847750865051903,0,0,0,0,0,0,1,0,0,0,0,0,0,0
122.0,209.0,17000.0,122512052.0,146352,6.0,130000000.0,2013.0,5.8,2.35,42000,12934.0,2,1.21875,0,0,0,0,0,0,1,0,0,0,0,0,0,0
124.0,42.0,11000.0,68642452.0,77673,3.0,130000000.0,2005.0,6.0,2.35,0,1821.0,2,0.35205183585313177,0,0,0,0,0,0,1,0,0,0,0,0,0,0
106.0,6.0,12000.0,32131830.0,72259,1.0,137000000.0,2001.0,6.4,1.85,0,2422.0,3,0.21065989847715735,0,0,0,0,0,0,1,0,0,0,0,0,0,0
124.0,394.0,11000.0,176636816.0,508818,0.0,140000000.0,2011.0,6.9,2.35,46000,5000.0,3,0.7511045655375552,0,0,0,0,0,0,1,0,0,0,0,0,0,0
128.0,150.0,766.0,126930660.0,157519,2.0,135000000.0,1999.0,6.4,2.35,2000,780.0,3,0.2884333821376281,0,0,0,0,0,0,1,0,0,0,0,0,0,0
138.0,608.0,613.0,93926386.0,168207,1.0,150000000.0,2003.0,7.4,2.35,0,340.0,3,0.3567251461988304,0,0,0,0,0,0,1,0,0,0,0,0,0,0
115.0,386.0,21000.0,292298923.0,185394,3.0,120000000.0,2012.0,5.5,2.35,65000,29000.0,2,0.9787234042553191,0,0,0,0,0,0,1,0,0,0,0,0,0,0
100.0,750.0,49000.0,63992328.0,32399,0.0,135000000.0,2011.0,5.9,2.35,0,11988.0,2,1.9746835443037976,0,0,0,0,0,1,0,0,0,0,0,0,0,0
135.0,255.0,3000.0,134518390.0,326286,0.0,150000000.0,2008.0,6.8,2.35,0,1882.0,3,0.5505443234836703,0,0,0,0,0,0,1,0,0,0,0,0,0,0
117.0,14000.0,535.0,52792307.0,12572,0.0,140000000.0,2016.0,6.8,2.35,27000,758.0,3,2.3773584905660377,0,0,0,0,0,1,0,0,0,0,0,0,0,0
156.0,0.0,29000.0,183635922.0,406020,0.0,135000000.0,2015.0,8.1,2.35,190000,27733.0,4,0.468013468013468,0,0,0,0,0,0,0,0,1,0,0,0,0,0
96.0,13.0,16000.0,83024900.0,62424,0.0,135000000.0,2013.0,6.5,2.35,13000,1344.0,3,1.8444444444444446,0,0,0,0,0,1,0,0,0,0,0,0,0,0
107.0,563.0,40000.0,123207194.0,183208,0.0,135000000.0,2011.0,7.2,2.35,26000,1939.0,3,1.0741839762611276,0,0,0,0,0,1,0,0,0,0,0,0,0,0
92.0,35.0,19000.0,83348920.0,60230,0.0,132000000.0,2014.0,6.7,1.85,11000,590.0,3,1.2966101694915255,0,0,0,0,0,1,0,0,0,0,0,0,0,0
115.0,521.0,13000.0,227137090.0,491077,0.0,110000000.0,2007.0,8.1,2.35,0,1780.0,4,0.401219512195122,0,0,0,0,0,0,1,0,0,0,0,0,0,0
92.0,54.0,11000.0,215395021.0,307029,0.0,130000000.0,2008.0,7.6,2.35,6000,1529.0,3,0.7388888888888889,0,0,0,0,0,1,0,0,0,0,0,0,0,0
117.0,235.0,2000.0,180191634.0,313866,6.0,130000000.0,2015.0,7.4,1.85,61000,2680.0,3,0.941712204007286,0,0,0,0,0,0,1,0,0,0,0,0,0,0
146.0,508.0,34000.0,424645577.0,498397,1.0,130000000.0,2013.0,7.6,2.35,82000,14523.0,3,0.7110481586402266,0,0,0,0,0,0,1,0,0,0,0,0,0,0
94.0,12.0,17000.0,177343675.0,70121,0.0,135000000.0,2015.0,6.7,1.85,26000,706.0,3,0.7710280373831776,0,0,0,0,0,1,0,0,0,0,0,0,0,0
116.0,14000.0,10000.0,234277056.0,334345,0.0,132000000.0,2005.0,6.5,1.85,0,1807.0,3,0.14629697190806276,0,0,0,0,0,0,1,0,0,0,0,0,0,0
147.0,0.0,10000.0,138396624.0,178126,1.0,130000000.0,2003.0,6.6,2.35,0,1775.0,3,0.18395303326810175,0,0,0,0,0,0,0,0,1,0,0,0,0,0
90.0,50.0,4000.0,149234747.0,114287,0.0,130000000.0,2011.0,6.7,2.35,16000,839.0,3,1.7956204379562044,0,0,0,0,0,1,0,0,0,0,0,0,0,0
101.0,176.0,11000.0,118311368.0,245621,1.0,110000000.0,2010.0,6.4,2.35,23000,984.0,3,0.642023346303502,0,0,0,0,0,0,1,0,0,0,0,0,0,0
138.0,0.0,12000.0,101160529.0,200022,2.0,125000000.0,2014.0,5.8,1.85,71000,17000.0,2,0.35,0,0,0,0,0,0,1,0,0,0,0,0,0,0
107.0,14000.0,2000.0,77564037.0,177383,1.0,135000000.0,2011.0,7.4,2.35,44000,1716.0,3,0.9843400447427293,0,0,0,0,0,1,0,0,0,0,0,0,0,0
142.0,0.0,11000.0,249358727.0,382255,3.0,130000000.0,2004.0,7.8,2.35,11000,20000.0,3,0.18218085106382978,0,0,0,0,0,1,0,0,0,0,0,0,0,0
165.0,1000.0,309.0,49551662.0,102338,0.0,130000000.0,2008.0,6.6,2.35,0,449.0,3,0.5444444444444444,0,0,0,0,0,0,1,0,0,0,0,0,0,0
100.0,0.0,10000.0,60522097.0,158720,0.0,130000000.0,2013.0,4.9,2.35,37000,1837.0,2,0.46908602150537637,0,0,0,0,0,0,1,0,0,0,0,0,0,0
82.0,0.0,1000.0,137748063.0,38438,1.0,127500000.0,2000.0,6.5,1.85,0,946.0,3,0.6016597510373444,0,0,0,0,0,1,0,0,0,0,0,0,0,0
98.0,189.0,49000.0,113733726.0,67223,7.0,127000000.0,2014.0,6.2,1.85,11000,4000.0,3,1.2222222222222223,0,0,0,0,0,1,0,0,0,0,0,0,0,0
95.0,96.0,24000.0,148337537.0,172754,3.0,130000000.0,2010.0,7.3,2.35,13000,19000.0,3,1.2459893048128343,0,0,0,0,0,1,0,0,0,0,0,0,0,0
159.0,0.0,11000.0,317557891.0,444683,4.0,125000000.0,2001.0,7.5,2.35,16000,1332.0,3,0.16422660725652452,0,0,0,0,0,1,0,0,0,0,0,0,0,0
96.0,124.0,16000.0,33592415.0,91640,2.0,130000000.0,2013.0,5.6,2.35,20000,13000.0,2,0.9904761904761905,0,0,0,0,0,0,1,0,0,0,0,0,0,0
143.0,563.0,40000.0,305388685.0,809474,3.0,140000000.0,2003.0,8.1,2.35,10000,6000.0,4,0.1282536677709418,0,0,0,0,0,0,1,0,0,0,0,0,0,0
123.0,508.0,34000.0,337103873.0,305008,1.0,125000000.0,2014.0,6.7,2.35,52000,36000.0,3,0.6818950930626058,0,0,0,0,0,0,1,0,0,0,0,0,0,0
174.0,2000.0,15000.0,217536138.0,314253,2.0,125000000.0,2006.0,6.6,2.35,0,936.0,3,0.14954221770091555,0,0,0,0,0,0,1,0,0,0,0,0,0,0
101.0,107.0,688.0,131536019.0,58498,0.0,103000000.0,2014.0,6.4,2.35,0,293.0,3,1.606060606060606,1,0,0,0,0,0,0,0,0,0,0,0,0,0
134.0,0.0,20000.0,214948780.0,405973,4.0,110000000.0,2003.0,7.5,2.35,0,851.0,3,0.2739336492890995,0,0,0,0,0,0,1,0,0,0,0,0,0,0
132.0,681.0,23000.0,209805005.0,284792,3.0,125000000.0,2011.0,7.3,2.35,54000,26000.0,3,0.9344262295081968,0,0,0,0,0,0,1,0,0,0,0,0,0,0
129.0,0.0,21000.0,186830669.0,338635,2.0,125000000.0,2011.0,7.5,2.35,39000,1133.0,3,0.9271844660194175,0,0,0,0,0,0,1,0,0,0,0,0,0,0
106.0,255.0,14000.0,163192114.0,229679,0.0,125000000.0,2010.0,5.8,2.35,15000,1850.0,2,0.5400313971742543,0,0,0,0,0,0,1,0,0,0,0,0,0,0
113.0,719.0,605.0,119412921.0,240241,0.0,65000000.0,1990.0,7.5,1.85,0,525.0,3,0.5012787723785166,0,0,0,0,0,0,0,0,1,0,0,0,0,0
102.0,323.0,845.0,32694788.0,101411,1.0,85000000.0,1999.0,6.6,2.35,0,613.0,3,0.15567765567765568,0,0,0,0,0,0,0,0,1,0,0,0,0,0
135.0,209.0,10000.0,113165635.0,229823,0.0,125000000.0,2012.0,6.7,2.35,31000,1428.0,3,0.8650793650793651,0,0,0,0,0,0,1,0,0,0,0,0,0,0
125.0,541.0,920.0,107285004.0,189855,3.0,125000000.0,1997.0,3.7,1.85,0,1299.0,1,0.17976424361493124,0,0,0,0,0,0,1,0,0,0,0,0,0,0
110.0,2000.0,1000.0,260031035.0,141414,0.0,123000000.0,2000.0,6.0,1.85,0,1358.0,2,0.3630705394190871,0,0,0,0,0,1,0,0,0,0,0,0,0,0
124.0,776.0,15000.0,186739919.0,333248,0.0,125000000.0,2004.0,6.4,2.35,19000,2812.0,3,0.20621225194132872,0,0,0,0,0,0,1,0,0,0,0,0,0,0
123.0,610.0,10000.0,215397307.0,242188,0.0,125000000.0,2000.0,6.1,2.35,0,1447.0,3,0.1661991584852735,0,0,0,0,0,0,1,0,0,0,0,0,0,0
130.0,249.0,784.0,182618434.0,133076,0.0,140000000.0,2000.0,6.4,2.35,0,1099.0,3,0.29653401797175866,0,0,0,0,0,0,1,0,0,0,0,0,0,0
92.0,167.0,11000.0,131920333.0,213275,3.0,130000000.0,2007.0,5.6,2.35,0,2702.0,2,0.6009174311926605,0,0,0,0,0,1,0,0,0,0,0,0,0,0
127.0,0.0,774.0,124976634.0,440084,0.0,120000000.0,2012.0,8.0,1.85,122000,699.0,3,0.7311258278145696,0,0,0,0,0,1,0,0,0,0,0,0,0,0
123.0,160.0,12000.0,115802596.0,182661,1.0,110000000.0,2007.0,5.2,2.35,0,1103.0,2,0.4052863436123348,0,0,0,0,0,0,1,0,0,0,0,0,0,0
123.0,521.0,13000.0,108521835.0,40123,0.0,120000000.0,2016.0,7.1,2.35,31000,630.0,3,0.898989898989899,0,0,0,0,0,0,1,0,0,0,0,0,0,0
107.0,368.0,2000.0,100685880.0,100821,0.0,120000000.0,2003.0,4.8,2.35,0,2000.0,2,0.18411552346570398,0,0,0,0,0,0,1,0,0,0,0,0,0,0
124.0,0.0,13000.0,126464904.0,456260,0.0,130000000.0,2012.0,7.0,2.35,97000,9641.0,3,0.33319002579535684,0,0,0,0,0,0,0,0,1,0,0,0,0,0
77.0,50.0,886.0,64736114.0,36471,0.0,120000000.0,2002.0,5.4,1.85,459,1336.0,2,1.0289855072463767,0,0,0,0,0,1,0,0,0,0,0,0,0,0
109.0,662.0,13000.0,93050117.0,338087,0.0,115000000.0,2013.0,6.6,2.35,61000,3000.0,3,0.5847665847665847,0,0,0,0,0,0,0,0,1,0,0,0,0,0
134.0,123.0,14000.0,57637485.0,183909,0.0,105000000.0,2004.0,6.7,2.35,0,1417.0,3,0.3108108108108108,0,0,0,0,0,0,1,0,0,0,0,0,0,0
117.0,294.0,10000.0,58607007.0,182899,0.0,100000000.0,2014.0,6.2,2.35,60000,3000.0,3,0.780952380952381,0,0,0,0,0,0,1,0,0,0,0,0,0,0
135.0,0.0,690.0,43929341.0,57873,0.0,120000000.0,2008.0,6.1,2.35,0,194.0,3,0.6859903381642513,0,0,0,0,0,1,0,0,0,0,0,0,0,0
121.0,274.0,273.0,30212620.0,35066,4.0,120000000.0,2010.0,5.3,1.85,0,373.0,2,0.8571428571428571,0,0,0,0,0,0,1,0,0,0,0,0,0,0
117.0,446.0,10000.0,76418654.0,148280,0.0,117000000.0,2010.0,6.3,2.35,11000,1850.0,3,0.8132183908045977,0,0,0,0,0,0,1,0,0,0,0,0,0,0
124.0,364.0,11000.0,89021735.0,387436,0.0,120000000.0,2013.0,7.0,2.35,71000,11000.0,3,0.6042600896860987,0,0,0,0,0,0,1,0,0,0,0,0,0,0
140.0,0.0,20000.0,380262555.0,520104,4.0,113000000.0,2005.0,7.6,2.35,10000,20000.0,3,0.10925136944613512,0,0,0,0,0,0,1,0,0,0,0,0,0,0
142.0,0.0,20000.0,310675583.0,464310,3.0,115000000.0,2002.0,6.7,1.78,0,20000.0,3,0.080773606370876,0,0,0,0,0,1,0,0,0,0,0,0,0,0
92.0,0.0,12000.0,289907418.0,585659,0.0,115000000.0,2001.0,8.1,1.85,0,1773.0,4,0.42158516020236086,1,0,0,0,0,0,0,0,0,0,0,0,0,0
138.0,446.0,20000.0,132550960.0,328067,1.0,120000000.0,2013.0,6.7,2.35,68000,1921.0,3,0.8255159474671669,0,0,0,0,0,0,1,0,0,0,0,0,0,0
136.0,0.0,20000.0,474544677.0,534658,1.0,115000000.0,1999.0,6.5,2.35,13000,15000.0,3,0.08896302474284126,0,0,0,0,0,1,0,0,0,0,0,0,0,0
98.0,16.0,16000.0,187165546.0,150618,3.0,135000000.0,2013.0,7.3,2.35,28000,27000.0,3,1.317948717948718,0,0,0,0,0,1,0,0,0,0,0,0,0,0
116.0,0.0,936.0,26005908.0,20567,1.0,78000000.0,2008.0,5.1,2.35,291,417.0,2,0.9166666666666666,0,0,0,0,0,0,0,0,1,0,0,0,0,0
153.0,610.0,12000.0,40911830.0,55994,0.0,115000000.0,2002.0,6.0,2.35,0,1453.0,2,0.33480176211453744,0,0,0,0,0,0,0,0,1,0,0,0,0,0
120.0,19.0,26000.0,47952020.0,37750,2.0,115000000.0,2016.0,6.1,2.35,16000,20000.0,3,1.7238805970149254,0,0,0,0,0,0,1,0,0,0,0,0,0,0
101.0,473.0,833.0,190871240.0,167085,0.0,125000000.0,2014.0,5.9,2.35,62000,1238.0,2,0.7087576374745418,0,0,0,0,0,0,1,0,0,0,0,0,0,0
91.0,0.0,39.0,274084951.0,582917,0.0,100000000.0,2013.0,7.8,2.35,147000,36.0,3,0.3915119363395225,0,0,0,0,0,0,1,0,0,0,0,0,0,0
108.0,79.0,650.0,67155742.0,62271,1.0,116000000.0,1997.0,5.8,2.35,0,561.0,2,0.33574007220216606,0,0,0,0,0,0,1,0,0,0,0,0,0,0
100.0,128.0,596.0,56114221.0,110486,3.0,120000000.0,2015.0,4.3,2.35,41000,438.0,2,0.5309352517985612,0,0,0,0,0,0,1,0,0,0,0,0,0,0
108.0,189.0,49000.0,250863268.0,234480,2.0,110000000.0,2006.0,6.4,1.85,3000,4000.0,3,0.40315315315315314,0,0,0,0,0,1,0,0,0,0,0,0,0,0
114.0,62.0,12000.0,155181732.0,147497,0.0,110000000.0,2015.0,6.1,2.35,52000,2884.0,3,0.717434869739479,0,0,0,0,0,0,1,0,0,0,0,0,0,0
119.0,55.0,811.0,125332007.0,149680,3.0,110000000.0,1997.0,6.5,2.35,0,1153.0,3,0.4878048780487805,0,0,0,0,0,0,1,0,0,0,0,0,0,0
142.0,776.0,13000.0,113330342.0,207613,1.0,110000000.0,2000.0,7.1,2.35,4000,3000.0,3,0.16783216783216784,0,0,0,0,0,0,0,0,1,0,0,0,0,0
125.0,0.0,11000.0,125531634.0,284852,0.0,110000000.0,2004.0,6.4,2.35,0,8350.0,3,0.3157894736842105,0,0,0,0,0,0,1,0,0,0,0,0,0,0
126.0,218.0,11000.0,186336103.0,348861,2.0,120000000.0,2005.0,6.5,2.35,0,11322.0,3,0.29197994987468673,0,0,0,0,0,0,1,0,0,0,0,0,0,0
119.0,124.0,14000.0,129995817.0,154621,0.0,110000000.0,2015.0,6.3,2.35,27000,6000.0,3,1.0193798449612403,0,0,0,0,0,0,1,0,0,0,0,0,0,0
170.0,17000.0,29000.0,102608827.0,264318,0.0,110000000.0,2004.0,7.5,2.35,0,3827.0,3,0.3341677096370463,0,0,0,0,0,0,1,0,0,0,0,0,0,0
85.0,11.0,480.0,42776259.0,53160,1.0,112000000.0,2010.0,4.9,2.35,0,508.0,2,1.5206611570247934,0,0,0,0,0,1,0,0,0,0,0,0,0,0
119.0,1000.0,11000.0,98780042.0,136019,0.0,120000000.0,2011.0,5.8,2.35,14000,1741.0,2,1.0090293453724606,0,0,0,0,0,0,1,0,0,0,0,0,0,0
102.0,263.0,6000.0,106369117.0,225273,0.0,110000000.0,2014.0,6.2,2.35,71000,2000.0,3,0.6998087954110899,0,0,0,0,0,0,0,0,1,0,0,0,0,0
103.0,67.0,383.0,142614158.0,66593,3.0,110000000.0,2011.0,5.5,1.78,31000,224.0,2,1.1241830065359477,0,0,0,0,0,1,0,0,0,0,0,0,0,0
76.0,6.0,12000.0,50026353.0,13581,0.0,110000000.0,2004.0,5.4,1.78,304,934.0,2,1.1818181818181819,0,0,0,0,0,1,0,0,0,0,0,0,0,0
120.0,124.0,6000.0,66002193.0,44296,3.0,110000000.0,2016.0,5.8,2.35,12000,5943.0,2,1.2569444444444444,0,0,0,0,0,0,1,0,0,0,0,0,0,0
127.0,189.0,20000.0,85463309.0,254841,1.0,110000000.0,2011.0,7.1,2.35,36000,1473.0,3,0.7676056338028169,0,0,0,0,0,0,1,0,0,0,0,0,0,0
105.0,67.0,681.0,71017784.0,27257,3.0,105000000.0,2013.0,5.4,1.85,0,111.0,2,2.1186440677966103,0,0,0,0,0,1,0,0,0,0,0,0,0,0
121.0,101.0,673.0,48068396.0,60573,0.0,160000000.0,1997.0,3.7,2.35,894,570.0,1,0.3185483870967742,0,0,0,0,0,0,1,0,0,0,0,0,0,0
114.0,151.0,11000.0,61656849.0,184561,4.0,110000000.0,2013.0,6.7,2.35,123000,1065.0,3,0.5884476534296029,0,0,0,0,0,0,1,0,0,0,0,0,0,0
129.0,235.0,13000.0,134520804.0,336235,1.0,110000000.0,2007.0,7.2,2.35,0,597.0,3,0.45268542199488493,0,0,0,0,0,0,1,0,0,0,0,0,0,0
171.0,0.0,16000.0,313837577.0,1238746,2.0,93000000.0,2001.0,8.8,2.35,21000,5857.0,4,0.058695652173913045,0,0,0,0,0,0,1,0,0,0,0,0,0,0
120.0,153.0,1000.0,24004159.0,68720,0.0,110000000.0,2004.0,5.8,2.35,0,1447.0,2,0.9842931937172775,0,0,0,0,0,1,0,0,0,0,0,0,0,0
165.0,0.0,10000.0,58183966.0,79186,1.0,107000000.0,2001.0,6.8,2.35,0,1631.0,3,0.45077720207253885,0,0,0,0,0,0,0,0,1,0,0,0,0,0
82.0,34.0,760.0,100446895.0,36033,1.0,109000000.0,2003.0,3.8,1.85,946,1177.0,1,0.23903508771929824,0,0,0,0,0,1,0,0,0,0,0,0,0,0
115.0,295.0,10000.0,144795350.0,387632,1.0,120000000.0,2004.0,7.1,2.35,0,1447.0,3,0.28517110266159695,0,0,0,0,0,0,1,0,0,0,0,0,0,0
194.0,0.0,14000.0,47396698.0,217373,1.0,130000000.0,2005.0,7.2,2.35,0,5195.0,3,0.2537154989384289,0,0,0,0,0,0,0,0,1,0,0,0,0,0
84.0,50.0,979.0,140015224.0,94172,0.0,133000000.0,1999.0,5.9,1.85,0,1578.0,2,0.5642458100558659,0,0,0,0,0,1,0,0,0,0,0,0,0,0
97.0,63.0,852.0,104374107.0,89351,0.0,105000000.0,2009.0,7.1,1.85,5000,1103.0,3,1.0654205607476634,1,0,0,0,0,0,0,0,0,0,0,0,0,0
151.0,0.0,13000.0,228430993.0,472488,1.0,108000000.0,2015.0,8.1,2.35,153000,1173.0,4,0.555229716520039,0,0,0,0,0,0,1,0,0,0,0,0,0,0
136.0,0.0,19000.0,35799026.0,263329,1.0,126000000.0,2005.0,6.9,2.35,0,15000.0,3,0.28587319243604004,0,0,0,0,0,0,1,0,0,0,0,0,0,0
104.0,23.0,752.0,6712451.0,4102,0.0,90000000.0,2001.0,4.4,1.85,53,1222.0,2,0.6966292134831461,0,0,0,0,0,0,0,0,1,0,0,0,0,0
127.0,57.0,12000.0,101643008.0,218341,1.0,90000000.0,2000.0,6.5,2.35,0,14000.0,3,0.3514056224899598,0,0,0,0,0,0,1,0,0,0,0,0,0,0
171.0,0.0,3000.0,187670866.0,982637,0.0,103000000.0,2000.0,8.5,2.35,21000,1628.0,4,0.11190878378378379,0,0,0,0,0,0,0,0,1,0,0,0,0,0
145.0,14000.0,10000.0,132014112.0,399651,0.0,102000000.0,2002.0,7.7,2.35,0,1331.0,3,0.1893313298271976,0,0,0,0,0,0,1,0,0,0,0,0,0,0
174.0,0.0,11000.0,261970615.0,387616,1.0,100000000.0,2002.0,7.4,2.35,0,19000.0,3,0.2703962703962704,0,0,0,0,0,1,0,0,0,0,0,0,0,0
144.0,258.0,6000.0,167007184.0,470483,1.0,150000000.0,2006.0,8.0,2.35,0,1834.0,3,0.1738374619730552,0,0,0,0,0,0,1,0,0,0,0,0,0,0
119.0,13000.0,1000.0,180011740.0,177725,0.0,100000000.0,2001.0,5.7,2.35,0,1225.0,2,0.16812865497076024,0,0,0,0,0,0,1,0,0,0,0,0,0,0
153.0,0.0,780.0,204843350.0,744891,0.0,102000000.0,1991.0,8.5,2.35,13000,1143.0,4,0.2136317395727365,0,0,0,0,0,0,0,0,1,0,0,0,0,0
140.0,0.0,40000.0,97030725.0,230931,1.0,100000000.0,2009.0,7.0,2.35,0,24000.0,3,0.6102564102564103,0,0,0,0,0,0,0,0,1,0,0,0,0,0
176.0,0.0,18000.0,130127620.0,324671,0.0,100000000.0,2007.0,7.8,1.85,0,1343.0,3,0.6550218340611353,0,0,0,0,0,0,0,0,1,0,0,0,0,0
141.0,0.0,2000.0,146282411.0,190439,0.0,115000000.0,1994.0,7.2,2.35,0,1618.0,3,0.2678062678062678,0,0,0,0,0,0,0,0,1,0,0,0,0,0
106.0,12000.0,18000.0,65452312.0,149998,1.0,100000000.0,2009.0,6.4,2.35,0,849.0,3,0.9368421052631579,0,0,0,0,0,0,0,0,1,0,0,0,0,0
98.0,80.0,22000.0,148383780.0,85531,10.0,100000000.0,2010.0,5.5,1.85,0,1421.0,2,1.1842105263157894,0,0,0,0,0,0,1,0,0,0,0,0,0,0
116.0,285.0,12000.0,119219978.0,189806,2.0,100000000.0,2010.0,6.7,2.35,16000,8107.0,3,0.8386075949367089,0,0,0,0,0,0,1,0,0,0,0,0,0,0
115.0,55.0,1000.0,101228120.0,84424,1.0,100000000.0,1996.0,6.1,2.35,0,1156.0,3,0.6183206106870229,0,0,0,0,0,0,0,0,1,0,0,0,0,0
165.0,16000.0,29000.0,162804648.0,955174,1.0,100000000.0,2012.0,8.5,2.35,199000,11265.0,4,0.6412405699916177,0,0,0,0,0,0,0,0,1,0,0,0,0,0
91.0,21.0,2000.0,100117603.0,102933,0.0,100000000.0,1996.0,6.9,1.78,0,1242.0,3,0.34782608695652173,1,0,0,0,0,0,0,0,0,0,0,0,0,0
78.0,10.0,558.0,89296573.0,128285,1.0,100000000.0,2000.0,7.3,1.66,0,705.0,3,0.47474747474747475,1,0,0,0,0,0,0,0,0,0,0,0,0,0
103.0,165.0,26000.0,85017401.0,246803,3.0,92000000.0,2012.0,6.7,2.35,108000,26000.0,3,0.8080168776371308,0,0,0,0,0,0,0,0,1,0,0,0,0,0
131.0,226.0,12000.0,173005002.0,255447,0.0,100000000.0,2004.0,6.9,2.35,0,966.0,3,0.27890173410404623,0,0,0,0,0,1,0,0,0,0,0,0,0,0
104.0,14.0,3000.0,75030163.0,108076,0.0,100000000.0,2006.0,5.1,2.35,0,965.0,2,0.10059171597633136,0,0,0,0,0,1,0,0,0,0,0,0,0,0
101.0,0.0,925.0,77222184.0,87677,0.0,100000000.0,2009.0,6.8,2.35,11000,747.0,3,0.8582474226804123,0,0,0,0,0,1,0,0,0,0,0,0,0,0
102.0,77.0,14000.0,107515297.0,85833,2.0,100000000.0,2013.0,6.7,2.35,17000,271.0,3,1.7964601769911503,0,0,0,0,0,1,0,0,0,0,0,0,0,0
103.0,207.0,40000.0,67631157.0,176598,0.0,100000000.0,2010.0,6.0,2.35,25000,14000.0,2,0.8582887700534759,0,0,0,0,0,0,1,0,0,0,0,0,0,0
121.0,0.0,1000.0,66862068.0,89509,0.0,83000000.0,1999.0,5.7,2.35,2000,1595.0,2,0.3320610687022901,0,0,0,0,0,0,0,0,1,0,0,0,0,0
143.0,380.0,29000.0,57366262.0,400292,0.0,100000000.0,2006.0,8.0,2.35,14000,3452.0,3,0.2526636225266362,0,0,0,0,0,0,0,0,1,0,0,0,0,0
